,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
19523,2020-03-02,中国,CN,江苏省,320000,扬州市,321000,23,0,23,0
19524,2020-03-02,中国,CN,江苏省,320000,镇江市,321100,12,0,11,0
19525,2020-03-02,中国,CN,江苏省,320000,泰州市,321200,37,0,37,0
19526,2020-03-02,中国,CN,江苏省,320000,宿迁市,321300,13,0,12,0
19527,2020-03-02,中国,CN,浙江省,330000,,,1225,0,1086,1
19528,2020-03-02,中国,CN,浙江省,330000,境外输入,,1,0,0,0
19529,2020-03-02,中国,CN,浙江省,330000,省十里丰监狱,,36,0,5,0
19530,2020-03-02,中国,CN,浙江省,330000,杭州市,330100,169,0,165,0
19531,2020-03-02,中国,CN,浙江省,330000,宁波市,330200,157,0,149,0
19532,2020-03-02,中国,CN,浙江省,330000,温州市,330300,504,0,456,1
19533,2020-03-02,中国,CN,浙江省,330000,嘉兴市,330400,45,0,41,0
19534,2020-03-02,中国,CN,浙江省,330000,湖州市,330500,10,0,10,0
19535,2020-03-02,中国,CN,浙江省,330000,绍兴市,330600,42,0,37,0
19536,2020-03-02,中国,CN,浙江省,330000,金华市,330700,55,0,54,0
19537,2020-03-02,中国,CN,浙江省,330000,衢州市,330800,14,0,12,0
19538,2020-03-02,中国,CN,浙江省,330000,舟山市,330900,10,0,10,0
19539,2020-03-02,中国,CN,浙江省,330000,台州市,331000,146,0,112,0
19540,2020-03-02,中国,CN,浙江省,330000,丽水市,331100,17,0,17,0
19541,2020-03-02,中国,CN,安徽省,340000,,,990,0,917,6
19542,2020-03-02,中国,CN,安徽省,340000,合肥市,340100,174,0,151,1
19543,2020-03-02,中国,CN,安徽省,340000,芜湖市,340200,34,0,32,0
19544,2020-03-02,中国,CN,安徽省,340000,蚌埠市,340300,160,0,146,5
19545,2020-03-02,中国,CN,安徽省,340000,淮南市,340400,27,0,22,0
19546,2020-03-02,中国,CN,安徽省,340000,马鞍山市,340500,38,0,34,0
19547,2020-03-02,中国,CN,安徽省,340000,淮北市,340600,27,0,24,0
19548,2020-03-02,中国,CN,安徽省,340000,铜陵市,340700,29,0,29,0
19549,2020-03-02,中国,CN,安徽省,340000,安庆市,340800,83,0,82,0
19550,2020-03-02,中国,CN,安徽省,340000,黄山市,341000,9,0,7,0
19551,2020-03-02,中国,CN,安徽省,340000,滁州市,341100,13,0,11,0
19552,2020-03-02,中国,CN,安徽省,340000,阜阳市,341200,155,0,145,0
19553,2020-03-02,中国,CN,安徽省,340000,宿州市,341300,41,0,37,0
19554,2020-03-02,中国,CN,安徽省,340000,六安市,341500,69,0,63,0
19555,2020-03-02,中国,CN,安徽省,340000,亳州市,341600,108,0,107,0
19556,2020-03-02,中国,CN,安徽省,340000,池州市,341700,17,0,15,0
19557,2020-03-02,中国,CN,安徽省,340000,宣城市,341800,6,0,4,0
19558,2020-03-02,中国,CN,福建省,350000,,,296,0,255,1
19559,2020-03-02,中国,CN,福建省,350000,未公布来源,,0,0,1,0
19560,2020-03-02,中国,CN,福建省,350000,福州市,350100,72,0,70,1
19561,2020-03-02,中国,CN,福建省,350000,厦门市,350200,35,0,34,0
19562,2020-03-02,中国,CN,福建省,350000,莆田市,350300,56,0,39,0
19563,2020-03-02,中国,CN,福建省,350000,三明市,350400,14,0,12,0
19564,2020-03-02,中国,CN,福建省,350000,泉州市,350500,47,0,40,0
19565,2020-03-02,中国,CN,福建省,350000,漳州市,350600,20,0,16,0
19566,2020-03-02,中国,CN,福建省,350000,南平市,350700,20,0,15,0
19567,2020-03-02,中国,CN,福建省,350000,龙岩市,350800,6,0,6,0
19568,2020-03-02,中国,CN,福建省,350000,宁德市,350900,26,0,23,0
19569,2020-03-02,中国,CN,江西省,360000,,,935,0,870,1
19570,2020-03-02,中国,CN,江西省,360000,赣江新区,,1,0,1,0
19571,2020-03-02,中国,CN,江西省,360000,南昌市,360100,230,0,212,0
19572,2020-03-02,中国,CN,江西省,360000,景德镇市,360200,6,0,4,0
19573,2020-03-02,中国,CN,江西省,360000,萍乡市,360300,33,0,25,0
19574,2020-03-02,中国,CN,江西省,360000,九江市,360400,118,0,97,0
19575,2020-03-02,中国,CN,江西省,360000,新余市,360500,130,0,121,0
19576,2020-03-02,中国,CN,江西省,360000,鹰潭市,360600,18,0,15,0
19577,2020-03-02,中国,CN,江西省,360000,赣州市,360700,76,0,72,1
19578,2020-03-02,中国,CN,江西省,360000,吉安市,360800,22,0,18,0
19579,2020-03-02,中国,CN,江西省,360000,宜春市,360900,106,0,104,0
19580,2020-03-02,中国,CN,江西省,360000,抚州市,361000,72,0,65,0
19581,2020-03-02,中国,CN,江西省,360000,上饶市,361100,123,0,116,0
19582,2020-03-02,中国,CN,山东省,370000,,,758,0,497,6
19583,2020-03-02,中国,CN,山东省,370000,济南市,370100,47,0,32,0
19584,2020-03-02,中国,CN,山东省,370000,青岛市,370200,60,0,58,1
19585,2020-03-02,中国,CN,山东省,370000,淄博市,370300,30,0,21,1
19586,2020-03-02,中国,CN,山东省,370000,枣庄市,370400,24,0,23,0
19587,2020-03-02,中国,CN,山东省,370000,东营市,370500,0,0,0,0
19588,2020-03-02,中国,CN,山东省,370000,烟台市,370600,47,0,33,0
19589,2020-03-02,中国,CN,山东省,370000,潍坊市,370700,44,0,31,0
19590,2020-03-02,中国,CN,山东省,370000,济宁市,370800,260,0,46,0
19591,2020-03-02,中国,CN,山东省,370000,泰安市,370900,35,0,33,2
19592,2020-03-02,中国,CN,山东省,370000,威海市,371000,38,0,34,0
19593,2020-03-02,中国,CN,山东省,370000,日照市,371100,16,0,15,0
19594,2020-03-02,中国,CN,山东省,370000,临沂市,371300,49,0,47,0
19595,2020-03-02,中国,CN,山东省,370000,德州市,371400,37,0,18,2
19596,2020-03-02,中国,CN,山东省,370000,聊城市,371500,38,0,38,0
19597,2020-03-02,中国,CN,山东省,370000,滨州市,371600,15,0,13,0
19598,2020-03-02,中国,CN,山东省,370000,菏泽市,371700,18,0,18,0
19599,2020-03-02,中国,CN,河南省,410000,,,1272,0,1223,22
19600,2020-03-02,中国,CN,河南省,410000,未公布来源,,0,0,4,5
19601,2020-03-02,中国,CN,河南省,410000,郑州市,410100,157,0,146,0
19602,2020-03-02,中国,CN,河南省,410000,开封市,410200,26,0,18,0
19603,2020-03-02,中国,CN,河南省,410000,洛阳市,410300,31,0,30,1
19604,2020-03-02,中国,CN,河南省,410000,平顶山市,410400,58,0,57,1
19605,2020-03-02,中国,CN,河南省,410000,安阳市,410500,53,0,47,0
19606,2020-03-02,中国,CN,河南省,410000,鹤壁市,410600,19,0,18,0
19607,2020-03-02,中国,CN,河南省,410000,新乡市,410700,57,0,53,3
19608,2020-03-02,中国,CN,河南省,410000,焦作市,410800,32,0,31,1
19609,2020-03-02,中国,CN,河南省,410000,濮阳市,410900,17,0,16,0
19610,2020-03-02,中国,CN,河南省,410000,许昌市,411000,39,0,38,1
19611,2020-03-02,中国,CN,河南省,410000,漯河市,411100,35,0,33,0
19612,2020-03-02,中国,CN,河南省,410000,三门峡市,411200,7,0,6,1
19613,2020-03-02,中国,CN,河南省,410000,南阳市,411300,156,0,149,3
19614,2020-03-02,中国,CN,河南省,410000,商丘市,411400,91,0,87,3
19615,2020-03-02,中国,CN,河南省,410000,信阳市,411500,274,0,262,2
19616,2020-03-02,中国,CN,河南省,410000,周口市,411600,76,0,69,1
19617,2020-03-02,中国,CN,河南省,410000,驻马店市,411700,139,0,139,0
19618,2020-03-02,中国,CN,河南省,410000,济源市,419001,5,0,3,0
19619,2020-03-02,中国,CN,湖北省,420000,,,67217,0,36167,2834
19620,2020-03-02,中国,CN,湖北省,420000,监狱系统,,0,0,0,0
19621,2020-03-02,中国,CN,湖北省,420000,武汉市,420100,49315,0,21349,2227
19622,2020-03-02,中国,CN,湖北省,420000,黄石市,420200,1014,0,729,35
19623,2020-03-02,中国,CN,湖北省,420000,十堰市,420300,672,0,459,7
19624,2020-03-02,中国,CN,湖北省,420000,宜昌市,420500,931,0,536,31
19625,2020-03-02,中国,CN,湖北省,420000,襄阳市,420600,1175,0,885,34
19626,2020-03-02,中国,CN,湖北省,420000,鄂州市,420700,1391,0,814,48
19627,2020-03-02,中国,CN,湖北省,420000,荆门市,420800,927,0,622,39
19628,2020-03-02,中国,CN,湖北省,420000,孝感市,420900,3518,0,2397,120
19629,2020-03-02,中国,CN,湖北省,420000,荆州市,421000,1580,0,1096,48
19630,2020-03-02,中国,CN,湖北省,420000,黄冈市,421100,2905,0,2260,116
19631,2020-03-02,中国,CN,湖北省,420000,咸宁市,421200,836,0,735,12
19632,2020-03-02,中国,CN,湖北省,420000,随州市,421300,1307,0,865,40
19633,2020-03-02,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,252,0,193,4
19634,2020-03-02,中国,CN,湖北省,420000,仙桃市,429004,575,0,461,19
19635,2020-03-02,中国,CN,湖北省,420000,潜江市,429005,198,0,122,9
19636,2020-03-02,中国,CN,湖北省,420000,天门市,429006,496,0,393,14
19637,2020-03-02,中国,CN,湖北省,420000,神农架林区,429021,11,0,11,0
19638,2020-03-02,中国,CN,湖南省,430000,,,1018,0,892,4
19639,2020-03-02,中国,CN,湖南省,430000,长沙市,430100,242,0,185,2
19640,2020-03-02,中国,CN,湖南省,430000,株洲市,430200,80,0,69,0
19641,2020-03-02,中国,CN,湖南省,430000,湘潭市,430300,36,0,35,0
19642,2020-03-02,中国,CN,湖南省,430000,衡阳市,430400,48,0,48,0
19643,2020-03-02,中国,CN,湖南省,430000,邵阳市,430500,102,0,99,1
19644,2020-03-02,中国,CN,湖南省,430000,岳阳市,430600,156,0,124,1
19645,2020-03-02,中国,CN,湖南省,430000,常德市,430700,82,0,74,0
19646,2020-03-02,中国,CN,湖南省,430000,张家界市,430800,5,0,5,0
19647,2020-03-02,中国,CN,湖南省,430000,益阳市,430900,60,0,59,0
19648,2020-03-02,中国,CN,湖南省,430000,郴州市,431000,39,0,35,0
19649,2020-03-02,中国,CN,湖南省,430000,永州市,431100,44,0,43,0
19650,2020-03-02,中国,CN,湖南省,430000,怀化市,431200,40,0,40,0
19651,2020-03-02,中国,CN,湖南省,430000,娄底市,431300,76,0,62,0
19652,2020-03-02,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,8,0,8,0
19653,2020-03-02,中国,CN,广东省,440000,,,1350,0,1081,7
19654,2020-03-02,中国,CN,广东省,440000,未公布来源,,0,0,19,0
19655,2020-03-02,中国,CN,广东省,440000,广州市,440100,346,0,264,1
19656,2020-03-02,中国,CN,广东省,440000,韶关市,440200,10,0,9,0
19657,2020-03-02,中国,CN,广东省,440000,深圳市,440300,418,0,320,3
19658,2020-03-02,中国,CN,广东省,440000,珠海市,440400,98,0,80,1
19659,2020-03-02,中国,CN,广东省,440000,汕头市,440500,25,0,22,0
19660,2020-03-02,中国,CN,广东省,440000,佛山市,440600,84,0,59,0
19661,2020-03-02,中国,CN,广东省,440000,江门市,440700,23,0,13,0
19662,2020-03-02,中国,CN,广东省,440000,湛江市,440800,22,0,19,0
19663,2020-03-02,中国,CN,广东省,440000,茂名市,440900,14,0,10,0
19664,2020-03-02,中国,CN,广东省,440000,肇庆市,441200,19,0,15,1
19665,2020-03-02,中国,CN,广东省,440000,惠州市,441300,62,0,60,0
19666,2020-03-02,中国,CN,广东省,440000,梅州市,441400,16,0,12,0
19667,2020-03-02,中国,CN,广东省,440000,汕尾市,441500,5,0,5,0
19668,2020-03-02,中国,CN,广东省,440000,河源市,441600,4,0,4,0
19669,2020-03-02,中国,CN,广东省,440000,阳江市,441700,14,0,11,0
19670,2020-03-02,中国,CN,广东省,440000,清远市,441800,12,0,12,0
19671,2020-03-02,中国,CN,广东省,440000,东莞市,441900,99,0,74,1
19672,2020-03-02,中国,CN,广东省,440000,中山市,442000,66,0,59,0
19673,2020-03-02,中国,CN,广东省,440000,潮州市,445100,5,0,5,0
19674,2020-03-02,中国,CN,广东省,440000,揭阳市,445200,8,0,6,0
19675,2020-03-02,中国,CN,广东省,440000,云浮市,445300,0,0,0,0
19676,2020-03-02,中国,CN,广西壮族自治区,450000,,,252,0,202,2
19677,2020-03-02,中国,CN,广西壮族自治区,450000,南宁市,450100,55,0,54,0
19678,2020-03-02,中国,CN,广西壮族自治区,450000,柳州市,450200,24,0,16,0
19679,2020-03-02,中国,CN,广西壮族自治区,450000,桂林市,450300,32,0,29,0
19680,2020-03-02,中国,CN,广西壮族自治区,450000,梧州市,450400,5,0,5,0
19681,2020-03-02,中国,CN,广西壮族自治区,450000,北海市,450500,44,0,35,1
19682,2020-03-02,中国,CN,广西壮族自治区,450000,防城港市,450600,19,0,10,0
19683,2020-03-02,中国,CN,广西壮族自治区,450000,钦州市,450700,8,0,7,0
19684,2020-03-02,中国,CN,广西壮族自治区,450000,贵港市,450800,8,0,8,0
19685,2020-03-02,中国,CN,广西壮族自治区,450000,玉林市,450900,11,0,7,0
19686,2020-03-02,中国,CN,广西壮族自治区,450000,百色市,451000,3,0,3,0
19687,2020-03-02,中国,CN,广西壮族自治区,450000,贺州市,451100,4,0,4,0
19688,2020-03-02,中国,CN,广西壮族自治区,450000,河池市,451200,28,0,10,1
19689,2020-03-02,中国,CN,广西壮族自治区,450000,来宾市,451300,11,0,4,0
19690,2020-03-02,中国,CN,广西壮族自治区,450000,崇左市,451400,0,0,0,0
19691,2020-03-02,中国,CN,海南省,460000,,,168,0,151,5
19692,2020-03-02,中国,CN,海南省,460000,海口市,460100,39,0,35,0
19693,2020-03-02,中国,CN,海南省,460000,三亚市,460200,54,0,50,1
19694,2020-03-02,中国,CN,海南省,460000,三沙市,460300,0,0,0,0
19695,2020-03-02,中国,CN,海南省,460000,儋州市,460400,15,0,12,1
19696,2020-03-02,中国,CN,海南省,460000,五指山市,469001,0,0,0,0
19697,2020-03-02,中国,CN,海南省,460000,琼海市,469002,6,0,5,1
19698,2020-03-02,中国,CN,海南省,460000,文昌市,469005,3,0,3,0
19699,2020-03-02,中国,CN,海南省,460000,万宁市,469006,13,0,12,0
19700,2020-03-02,中国,CN,海南省,460000,东方市,469007,3,0,2,0
19701,2020-03-02,中国,CN,海南省,460000,定安县,469021,3,0,2,1
19702,2020-03-02,中国,CN,海南省,460000,屯昌县,469022,0,0,0,0
19703,2020-03-02,中国,CN,海南省,460000,澄迈县,469023,9,0,7,1
19704,2020-03-02,中国,CN,海南省,460000,临高县,469024,6,0,6,0
19705,2020-03-02,中国,CN,海南省,460000,白沙黎族自治县,469025,0,0,0,0
19706,2020-03-02,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,7,0
19707,2020-03-02,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,2,0
19708,2020-03-02,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,4,0
19709,2020-03-02,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,3,0
19710,2020-03-02,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
19711,2020-03-02,中国,CN,重庆市,500000,,,576,0,469,6
19712,2020-03-02,中国,CN,重庆市,500000,万盛经开区,,1,0,1,0
19713,2020-03-02,中国,CN,重庆市,500000,两江新区,,17,0,15,0
19714,2020-03-02,中国,CN,重庆市,500000,未公布来源,,0,0,4,0
19715,2020-03-02,中国,CN,重庆市,500000,高新区,,4,0,4,0
19716,2020-03-02,中国,CN,重庆市,500000,万州区,500101,118,0,89,4
19717,2020-03-02,中国,CN,重庆市,500000,涪陵区,500102,5,0,3,0
19718,2020-03-02,中国,CN,重庆市,500000,渝中区,500103,20,0,18,0
19719,2020-03-02,中国,CN,重庆市,500000,大渡口区,500104,7,0,6,0
19720,2020-03-02,中国,CN,重庆市,500000,江北区,500105,28,0,22,0
19721,2020-03-02,中国,CN,重庆市,500000,沙坪坝区,500106,9,0,3,0
19722,2020-03-02,中国,CN,重庆市,500000,九龙坡区,500107,21,0,16,1
19723,2020-03-02,中国,CN,重庆市,500000,南岸区,500108,15,0,8,0
19724,2020-03-02,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
19725,2020-03-02,中国,CN,重庆市,500000,綦江区,500110,23,0,15,0
19726,2020-03-02,中国,CN,重庆市,500000,大足区,500111,14,0,10,0
19727,2020-03-02,中国,CN,重庆市,500000,渝北区,500112,17,0,16,0
19728,2020-03-02,中国,CN,重庆市,500000,巴南区,500113,6,0,4,0
19729,2020-03-02,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
19730,2020-03-02,中国,CN,重庆市,500000,长寿区,500115,22,0,14,0
19731,2020-03-02,中国,CN,重庆市,500000,江津区,500116,4,0,4,0
19732,2020-03-02,中国,CN,重庆市,500000,合川区,500117,23,0,19,0
19733,2020-03-02,中国,CN,重庆市,500000,永川区,500118,5,0,5,0
19734,2020-03-02,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
19735,2020-03-02,中国,CN,重庆市,500000,璧山区,500120,9,0,9,0
19736,2020-03-02,中国,CN,重庆市,500000,铜梁区,500151,10,0,7,0
19737,2020-03-02,中国,CN,重庆市,500000,潼南区,500152,18,0,10,0
19738,2020-03-02,中国,CN,重庆市,500000,荣昌区,500153,9,0,7,0
19739,2020-03-02,中国,CN,重庆市,500000,开州区,500154,21,0,19,1
19740,2020-03-02,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
19741,2020-03-02,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
19742,2020-03-02,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
19743,2020-03-02,中国,CN,重庆市,500000,丰都县,500230,10,0,6,0
19744,2020-03-02,中国,CN,重庆市,500000,垫江县,500231,20,0,15,0
19745,2020-03-02,中国,CN,重庆市,500000,忠县,500233,21,0,18,0
19746,2020-03-02,中国,CN,重庆市,500000,云阳县,500235,25,0,22,0
19747,2020-03-02,中国,CN,重庆市,500000,奉节县,500236,22,0,18,0
19748,2020-03-02,中国,CN,重庆市,500000,巫山县,500237,10,0,9,0
19749,2020-03-02,中国,CN,重庆市,500000,巫溪县,500238,14,0,13,0
19750,2020-03-02,中国,CN,重庆市,500000,石柱土家族自治县,500240,15,0,13,0
19751,2020-03-02,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
19752,2020-03-02,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,1,0
19753,2020-03-02,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,1,0
19754,2020-03-02,中国,CN,四川省,510000,,,538,0,389,3
19755,2020-03-02,中国,CN,四川省,510000,成都市,510100,143,0,90,3
19756,2020-03-02,中国,CN,四川省,510000,自贡市,510300,9,0,9,0
19757,2020-03-02,中国,CN,四川省,510000,攀枝花市,510400,16,0,16,0
19758,2020-03-02,中国,CN,四川省,510000,泸州市,510500,24,0,20,0
19759,2020-03-02,中国,CN,四川省,510000,德阳市,510600,18,0,10,0
19760,2020-03-02,中国,CN,四川省,510000,绵阳市,510700,22,0,16,0
19761,2020-03-02,中国,CN,四川省,510000,广元市,510800,6,0,6,0
19762,2020-03-02,中国,CN,四川省,510000,遂宁市,510900,17,0,15,0
19763,2020-03-02,中国,CN,四川省,510000,内江市,511000,22,0,18,0
19764,2020-03-02,中国,CN,四川省,510000,乐山市,511100,3,0,3,0
19765,2020-03-02,中国,CN,四川省,510000,南充市,511300,39,0,28,0
19766,2020-03-02,中国,CN,四川省,510000,眉山市,511400,8,0,7,0
19767,2020-03-02,中国,CN,四川省,510000,宜宾市,511500,12,0,10,0
19768,2020-03-02,中国,CN,四川省,510000,广安市,511600,30,0,25,0
19769,2020-03-02,中国,CN,四川省,510000,达州市,511700,42,0,27,0
19770,2020-03-02,中国,CN,四川省,510000,雅安市,511800,7,0,6,0
19771,2020-03-02,中国,CN,四川省,510000,巴中市,511900,24,0,16,0
19772,2020-03-02,中国,CN,四川省,510000,资阳市,512000,4,0,2,0
19773,2020-03-02,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
19774,2020-03-02,中国,CN,四川省,510000,甘孜藏族自治州,513300,78,0,47,0
19775,2020-03-02,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,12,0
19776,2020-03-02,中国,CN,贵州省,520000,,,146,0,114,2
19777,2020-03-02,中国,CN,贵州省,520000,贵阳市,520100,36,0,28,1
19778,2020-03-02,中国,CN,贵州省,520000,六盘水市,520200,10,0,8,1
19779,2020-03-02,中国,CN,贵州省,520000,遵义市,520300,32,0,19,0
19780,2020-03-02,中国,CN,贵州省,520000,安顺市,520400,4,0,4,0
19781,2020-03-02,中国,CN,贵州省,520000,毕节市,520500,23,0,16,0
19782,2020-03-02,中国,CN,贵州省,520000,铜仁市,520600,10,0,10,0
19783,2020-03-02,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
19784,2020-03-02,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,10,0
19785,2020-03-02,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,15,0
19786,2020-03-02,中国,CN,云南省,530000,,,174,0,168,2
19787,2020-03-02,中国,CN,云南省,530000,昆明市,530100,53,0,52,0
19788,2020-03-02,中国,CN,云南省,530000,曲靖市,530300,13,0,12,0
19789,2020-03-02,中国,CN,云南省,530000,玉溪市,530400,14,0,13,1
19790,2020-03-02,中国,CN,云南省,530000,保山市,530500,9,0,8,0
19791,2020-03-02,中国,CN,云南省,530000,昭通市,530600,25,0,25,0
19792,2020-03-02,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
19793,2020-03-02,中国,CN,云南省,530000,普洱市,530800,4,0,4,0
19794,2020-03-02,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
19795,2020-03-02,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,4,0
19796,2020-03-02,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,9,0,9,0
19797,2020-03-02,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,2,0
19798,2020-03-02,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,14,1
19799,2020-03-02,中国,CN,云南省,530000,大理白族自治州,532900,13,0,13,0
19800,2020-03-02,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,4,0
19801,2020-03-02,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
19802,2020-03-02,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
19803,2020-03-02,中国,CN,西藏自治区,540000,,,1,0,1,0
19804,2020-03-02,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
19805,2020-03-02,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
19806,2020-03-02,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
19807,2020-03-02,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
19808,2020-03-02,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
19809,2020-03-02,中国,CN,西藏自治区,540000,那曲市,540600,0,0,0,0
19810,2020-03-02,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
19811,2020-03-02,中国,CN,陕西省,610000,,,245,0,216,1
19812,2020-03-02,中国,CN,陕西省,610000,未公布来源,,0,0,1,0
19813,2020-03-02,中国,CN,陕西省,610000,杨凌示范区,,1,0,1,0
19814,2020-03-02,中国,CN,陕西省,610000,西安市,610100,120,0,104,1
19815,2020-03-02,中国,CN,陕西省,610000,铜川市,610200,8,0,7,0
19816,2020-03-02,中国,CN,陕西省,610000,宝鸡市,610300,13,0,12,0
19817,2020-03-02,中国,CN,陕西省,610000,咸阳市,610400,17,0,16,0
19818,2020-03-02,中国,CN,陕西省,610000,渭南市,610500,15,0,10,0
19819,2020-03-02,中国,CN,陕西省,610000,韩城市,610581,1,0,1,0
19820,2020-03-02,中国,CN,陕西省,610000,延安市,610600,8,0,8,0
19821,2020-03-02,中国,CN,陕西省,610000,汉中市,610700,26,0,22,0
19822,2020-03-02,中国,CN,陕西省,610000,榆林市,610800,3,0,3,0
19823,2020-03-02,中国,CN,陕西省,610000,安康市,610900,26,0,25,0
19824,2020-03-02,中国,CN,陕西省,610000,商洛市,611000,7,0,6,0
19825,2020-03-02,中国,CN,甘肃省,620000,,,91,0,85,2
19826,2020-03-02,中国,CN,甘肃省,620000,未公布来源,,0,0,2,0
19827,2020-03-02,中国,CN,甘肃省,620000,兰州市,620100,36,0,33,2
19828,2020-03-02,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
19829,2020-03-02,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
19830,2020-03-02,中国,CN,甘肃省,620000,白银市,620400,4,0,4,0
19831,2020-03-02,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
19832,2020-03-02,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
19833,2020-03-02,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
19834,2020-03-02,中国,CN,甘肃省,620000,平凉市,620800,9,0,8,0
19835,2020-03-02,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
19836,2020-03-02,中国,CN,甘肃省,620000,庆阳市,621000,3,0,2,0
19837,2020-03-02,中国,CN,甘肃省,620000,定西市,621100,9,0,8,0
19838,2020-03-02,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
19839,2020-03-02,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
19840,2020-03-02,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,8,0
19841,2020-03-02,中国,CN,青海省,630000,,,18,0,18,0
19842,2020-03-02,中国,CN,青海省,630000,西宁市,630100,15,0,15,0
19843,2020-03-02,中国,CN,青海省,630000,海东市,630200,0,0,0,0
19844,2020-03-02,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,3,0
19845,2020-03-02,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
19846,2020-03-02,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
19847,2020-03-02,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
19848,2020-03-02,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
19849,2020-03-02,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
19850,2020-03-02,中国,CN,宁夏回族自治区,640000,,,74,0,69,0
19851,2020-03-02,中国,CN,宁夏回族自治区,640000,宁东管委会,,1,0,1,0
19852,2020-03-02,中国,CN,宁夏回族自治区,640000,银川市,640100,35,0,32,0
19853,2020-03-02,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
19854,2020-03-02,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,27,0
19855,2020-03-02,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,5,0
19856,2020-03-02,中国,CN,宁夏回族自治区,640000,中卫市,640500,4,0,3,0
19857,2020-03-02,中国,CN,新疆维吾尔自治区,650000,,,76,0,67,3
19858,2020-03-02,中国,CN,新疆维吾尔自治区,650000,第七师,,1,0,1,0
19859,2020-03-02,中国,CN,新疆维吾尔自治区,650000,第九师,,4,0,2,1
19860,2020-03-02,中国,CN,新疆维吾尔自治区,650000,第十二师,,3,0,3,0
19861,2020-03-02,中国,CN,新疆维吾尔自治区,650000,第四师,,10,0,9,1
19862,2020-03-02,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,21,0
19863,2020-03-02,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
19864,2020-03-02,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,1,0
19865,2020-03-02,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
19866,2020-03-02,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,3,0
